,rec_num,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,state,city_development_matrics
10532,10533,21834,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,86,0.0,CA,9.200000000000001
10533,10534,19107,city_160,0.92,,No relevent experience,no_enrollment,Primary School,,6,,,never,4,0.0,CA,9.200000000000001
10534,10535,19594,city_136,0.897,Male,No relevent experience,Full time course,Masters,STEM,14,,,2,44,0.0,CA,8.97
10535,10536,13355,city_71,0.884,,Has relevent experience,no_enrollment,Masters,STEM,1,10000+,,1,17,0.0,CA,8.84
10536,10537,11209,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,2,17,0.0,CA,9.200000000000001
10537,10538,17391,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,2,10/49,Funded Startup,2,89,0.0,CA,6.24
10538,10539,1084,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,222,0.0,CA,9.200000000000001
10539,10540,18644,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,>4,84,0.0,CA,9.389999999999999
10540,10541,33079,city_83,0.923,Male,Has relevent experience,Full time course,Graduate,STEM,11,1000-4999,Pvt Ltd,1,44,0.0,CA,9.23
10541,10542,600,city_103,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,19,50-99,Pvt Ltd,1,292,0.0,CA,9.200000000000001
10542,10543,16842,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,NGO,1,52,0.0,CA,9.200000000000001
10543,10544,6198,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,,1,222,1.0,CA,8.870000000000001
10544,10545,24205,city_28,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,,2,109,0.0,CA,9.389999999999999
10545,10546,31442,city_67,0.855,Male,No relevent experience,Full time course,High School,,2,,,1,43,0.0,CA,8.55
10546,10547,27907,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,1,20,0.0,CA,9.200000000000001
10547,10548,7546,city_103,0.92,Male,No relevent experience,,Graduate,STEM,5,,,never,178,1.0,CA,9.200000000000001
10548,10549,805,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,78,0.0,CA,9.1
10549,10550,7886,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,120,0.0,CA,8.84
10550,10551,13413,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,500-999,Pvt Ltd,3,4,0.0,CA,6.24
10551,10552,22198,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,2,22,1.0,CA,9.200000000000001
10552,10553,19675,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,17,1.0,CA,6.24
10553,10554,13242,city_11,0.55,Male,Has relevent experience,Full time course,Masters,Humanities,4,,,4,56,1.0,CA,5.5
10554,10555,5229,city_74,0.579,,No relevent experience,no_enrollment,Graduate,STEM,6,,,1,182,1.0,CA,5.789999999999999
10555,10556,22729,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,,1,24,0.0,CA,6.24
10556,10557,9981,city_114,0.926,Male,No relevent experience,Full time course,High School,,1,,,never,8,0.0,CA,9.26
10557,10558,23004,city_103,0.92,,Has relevent experience,no_enrollment,Masters,Other,4,50-99,Funded Startup,2,125,0.0,CA,9.200000000000001
10558,10559,31221,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,2,92,1.0,CA,9.200000000000001
10559,10560,7943,city_69,0.856,,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,2,4,0.0,CA,8.56
10560,10561,28430,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,never,55,0.0,CA,9.200000000000001
10561,10562,20655,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,never,51,1.0,CA,6.24
10562,10563,11575,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,,>4,12,0.0,CA,9.26
10563,10564,9615,city_129,0.625,Male,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Pvt Ltd,never,188,0.0,CA,6.25
10564,10565,22252,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,never,74,0.0,CA,9.24
10565,10566,17906,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,3,0.0,CA,9.1
10566,10567,11832,city_36,0.893,Female,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,1,34,0.0,CA,8.93
10567,10568,27258,city_71,0.884,,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,never,180,0.0,CA,8.84
10568,10569,25975,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,74,0.0,CA,9.1
10569,10570,29901,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,4,42,0.0,CA,9.200000000000001
10570,10571,10249,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Humanities,3,,,,4,0.0,CA,9.200000000000001
10571,10572,31312,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,21,0.0,CA,9.1
10572,10573,14974,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,NGO,1,50,0.0,CA,9.200000000000001
10573,10574,29503,city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,2,158,0.0,CA,8.02
10574,10575,4990,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,>4,65,0.0,CA,8.36
10575,10576,9342,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,19,,,1,62,0.0,CA,8.97
10576,10577,28264,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,1,5000-9999,Pvt Ltd,1,110,0.0,CA,8.870000000000001
10577,10578,29380,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,3,7,0.0,CA,9.200000000000001
10578,10579,33076,city_145,0.555,Male,No relevent experience,no_enrollment,Graduate,Business Degree,4,,,never,60,1.0,CA,5.550000000000001
10579,10580,20606,city_19,0.682,,No relevent experience,Full time course,Graduate,STEM,3,,,,78,0.0,CA,6.82
10580,10581,32927,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Public Sector,3,166,0.0,CA,8.84
10581,10582,13725,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,51,0.0,CA,9.1
10582,10583,9432,city_98,0.949,Male,No relevent experience,no_enrollment,Masters,Business Degree,>20,1000-4999,Pvt Ltd,>4,165,0.0,CA,9.49
10583,10584,10713,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,7,10/49,Pvt Ltd,1,22,0.0,CA,8.55
10584,10585,4812,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,>4,128,0.0,CA,9.1
10585,10586,609,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,43,0.0,CA,9.200000000000001
10586,10587,4625,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,,,1,18,0.0,CA,9.49
10587,10588,14195,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,3,9,0.0,CA,9.26
10588,10589,806,city_16,0.91,,Has relevent experience,no_enrollment,,,10,100-500,Pvt Ltd,2,38,0.0,CA,9.1
10589,10590,10378,city_134,0.698,Male,No relevent experience,no_enrollment,,,5,,,never,9,0.0,CA,6.9799999999999995
10590,10591,6184,city_21,0.624,,No relevent experience,no_enrollment,,,4,,,never,23,0.0,CA,6.24
10591,10592,5450,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,15,100-500,Pvt Ltd,1,47,0.0,CA,9.1
10592,10593,19270,city_106,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,14,,,1,64,0.0,CA,6.9799999999999995
10593,10594,4982,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,46,0.0,CA,9.200000000000001
10594,10595,6125,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,4,100-500,Pvt Ltd,1,22,0.0,CA,9.200000000000001
10595,10596,25734,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,,,>4,130,1.0,CA,9.200000000000001
10596,10597,13115,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,500-999,Pvt Ltd,1,14,0.0,CA,8.97
10597,10598,28725,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,19,0.0,CA,9.1
10598,10599,5761,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,1,109,0.0,CA,8.959999999999999
10599,10600,15643,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,17,10000+,Pvt Ltd,4,61,0.0,CA,9.1
10600,10601,19733,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,16,500-999,Pvt Ltd,>4,204,0.0,CA,6.24
10601,10602,20528,city_136,0.897,Male,Has relevent experience,Full time course,Masters,STEM,5,10000+,Pvt Ltd,1,134,0.0,CA,8.97
10602,10603,18520,city_138,0.836,Male,No relevent experience,Part time course,Masters,Humanities,19,10/49,Pvt Ltd,4,20,0.0,CA,8.36
10603,10604,28232,city_67,0.855,Male,Has relevent experience,Full time course,Masters,Other,16,,,>4,45,1.0,CA,8.55
10604,10605,24877,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,53,0.0,CA,9.200000000000001
10605,10606,18065,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,4,20,0.0,CA,9.1
10606,10607,10545,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,112,0.0,CA,9.389999999999999
10607,10608,4612,city_16,0.91,,No relevent experience,Full time course,High School,,2,,,1,29,0.0,CA,9.1
10608,10609,5271,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,4,67,0.0,CA,8.959999999999999
10609,10610,13860,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,2,154,0.0,CA,9.200000000000001
10610,10611,17880,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Humanities,6,,,2,12,0.0,CA,9.26
10611,10612,20512,city_21,0.624,,No relevent experience,,,,<1,100-500,NGO,1,58,1.0,CA,6.24
10612,10613,32992,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,19,10/49,Pvt Ltd,2,74,0.0,CA,9.1
10613,10614,12984,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,154,0.0,CA,9.26
10614,10615,7389,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10/49,,1,155,1.0,CA,8.84
10615,10616,19074,city_143,0.74,Male,No relevent experience,Full time course,Graduate,STEM,7,,,never,13,1.0,CA,7.4
10616,10617,13675,city_138,0.836,,Has relevent experience,no_enrollment,High School,,9,,,2,22,0.0,CA,8.36
10617,10618,11884,city_103,0.92,,No relevent experience,no_enrollment,Graduate,Business Degree,<1,,,1,139,1.0,CA,9.200000000000001
10618,10619,13077,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,8,1000-4999,Pvt Ltd,>4,268,0.0,CA,9.1
10619,10620,17441,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,6,50-99,Pvt Ltd,2,104,0.0,CA,8.870000000000001
10620,10621,7944,city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Early Stage Startup,1,48,1.0,CA,7.38
10621,10622,17014,city_67,0.855,Male,Has relevent experience,Full time course,Masters,STEM,10,10000+,Pvt Ltd,3,14,0.0,CA,8.55
10622,10623,31408,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,>4,26,0.0,CA,8.36
10623,10624,11711,city_103,0.92,,No relevent experience,no_enrollment,Graduate,Business Degree,>20,,,>4,50,0.0,CA,9.200000000000001
10624,10625,29428,city_103,0.92,Male,No relevent experience,Part time course,Graduate,Humanities,2,,,2,70,0.0,CA,9.200000000000001
10625,10626,20223,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,never,10,1.0,CA,9.200000000000001
10626,10627,4640,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,15,<10,Early Stage Startup,3,58,0.0,CA,9.1
10627,10628,13701,city_16,0.91,Male,No relevent experience,Full time course,High School,,2,100-500,,1,66,0.0,CA,9.1
10628,10629,2265,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,5,0.0,CA,6.24
10629,10630,29188,city_41,0.8270000000000001,Other,No relevent experience,Full time course,Graduate,STEM,10,,Public Sector,1,50,1.0,CA,8.270000000000001
10630,10631,24285,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,16,1.0,CA,6.24
10631,10632,8490,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,70,0.0,CA,8.270000000000001
10632,10633,17116,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,14,0.0,CA,9.200000000000001
10633,10634,1925,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,,,>4,12,1.0,CA,6.24
10634,10635,15875,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,3,,,2,4,0.0,CA,9.24
10635,10636,9825,city_103,0.92,Other,No relevent experience,Full time course,Graduate,STEM,4,10000+,NGO,1,19,0.0,CA,9.200000000000001
10636,10637,1909,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,4,114,1.0,CA,6.24
10637,10638,28448,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,,,4,20,1.0,CA,9.200000000000001
10638,10639,16693,city_103,0.92,,No relevent experience,no_enrollment,Graduate,Arts,15,10000+,Pvt Ltd,>4,33,0.0,CA,9.200000000000001
10639,10640,29178,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,51,1.0,CA,9.200000000000001
10640,10641,28994,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,never,152,0.0,CA,9.26
10641,10642,3861,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,2,98,0.0,CA,9.200000000000001
10642,10643,9391,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,7,10000+,Pvt Ltd,1,2,0.0,CA,9.26
10643,10644,18840,city_19,0.682,Male,No relevent experience,no_enrollment,Graduate,STEM,5,,,1,80,0.0,CA,6.82
10644,10645,31783,city_11,0.55,Male,No relevent experience,,Graduate,STEM,5,,,never,38,1.0,CA,5.5
10645,10646,20259,city_23,0.899,Male,Has relevent experience,no_enrollment,Masters,STEM,6,,,1,53,0.0,CA,8.99
10646,10647,10477,city_70,0.698,,Has relevent experience,Part time course,Graduate,STEM,6,500-999,Pvt Ltd,1,82,0.0,CA,6.9799999999999995
10647,10648,29524,city_149,0.6890000000000001,,No relevent experience,no_enrollment,High School,,2,,,never,88,0.0,CA,6.890000000000001
10648,10649,1409,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,4,84,0.0,CA,9.200000000000001
10649,10650,2710,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,12,0.0,CA,9.1
10650,10651,2109,city_104,0.924,Other,Has relevent experience,Full time course,High School,,4,<10,Pvt Ltd,1,8,0.0,CA,9.24
10651,10652,11875,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Other,<1,,,>4,86,1.0,CA,9.200000000000001
10652,10653,12768,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,3,10/49,Pvt Ltd,,11,0.0,CA,8.97
10653,10654,8052,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,1,40,0.0,CA,9.13
10654,10655,2783,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,78,1.0,CA,5.5
10655,10656,22710,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,140,1.0,CA,6.24
10656,10657,443,city_24,0.698,,No relevent experience,Full time course,High School,,1,,,,6,0.0,CA,6.9799999999999995
10657,10658,11220,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,1,80,0.0,CA,9.200000000000001
10658,10659,23923,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,4,37,0.0,CA,8.02
10659,10660,29852,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,,,2,42,0.0,CA,9.200000000000001
10660,10661,20055,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,12,100-500,Pvt Ltd,4,10,0.0,CA,9.1
10661,10662,13127,city_16,0.91,,No relevent experience,Full time course,High School,,1,,,1,56,0.0,CA,9.1
10662,10663,19033,city_16,0.91,Male,No relevent experience,no_enrollment,High School,,3,,,1,35,0.0,CA,9.1
10663,10664,28747,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,46,0.0,CA,9.1
10664,10665,8187,city_176,0.764,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,,1,7,1.0,CA,7.640000000000001
10665,10666,10601,city_104,0.924,Male,No relevent experience,no_enrollment,Masters,STEM,>20,100-500,Public Sector,4,92,0.0,CA,9.24
10666,10667,5155,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,6,<10,Pvt Ltd,1,37,0.0,CA,9.200000000000001
10667,10668,20293,city_16,0.91,,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,>4,35,1.0,CA,9.1
10668,10669,19858,city_23,0.899,,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,,1,84,0.0,CA,8.99
10669,10670,7246,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,18,,,1,136,0.0,CA,9.200000000000001
10670,10671,20481,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,never,24,1.0,CA,6.24
10671,10672,2958,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,1,18,1.0,CA,9.200000000000001
10672,10673,5645,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,48,0.0,CA,6.24
10673,10674,3507,city_16,0.91,,Has relevent experience,no_enrollment,High School,,>20,100-500,Pvt Ltd,>4,77,0.0,CA,9.1
10674,10675,31004,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,>4,31,0.0,CA,9.200000000000001
10675,10676,496,city_160,0.92,Male,Has relevent experience,no_enrollment,High School,,12,100-500,Pvt Ltd,2,74,0.0,CA,9.200000000000001
10676,10677,19482,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,24,1.0,CA,9.1
10677,10678,15692,city_136,0.897,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Early Stage Startup,1,8,0.0,CA,8.97
10678,10679,2702,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,6,1000-4999,,1,34,0.0,CA,9.26
10679,10680,1029,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,3,50-99,,1,90,0.0,CA,9.200000000000001
10680,10681,8918,city_70,0.698,,Has relevent experience,Full time course,Graduate,STEM,5,10/49,Pvt Ltd,2,46,0.0,CA,6.9799999999999995
10681,10682,26300,city_26,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,5,100-500,Pvt Ltd,2,112,0.0,CA,6.9799999999999995
10682,10683,24183,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,1,61,1.0,CA,9.23
10683,10684,4658,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,,,>4,104,0.0,CA,8.66
10684,10685,8909,city_23,0.899,Female,Has relevent experience,no_enrollment,Graduate,Other,>20,,,>4,178,0.0,CA,8.99
10685,10686,22309,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,4,40,0.0,CA,9.200000000000001
10686,10687,19709,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10/49,Pvt Ltd,>4,21,0.0,CA,9.26
10687,10688,23603,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,78,1.0,CA,9.200000000000001
10688,10689,17935,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Public Sector,3,28,0.0,CA,6.82
10689,10690,21336,city_103,0.92,,No relevent experience,no_enrollment,,,2,,,never,17,0.0,CA,9.200000000000001
10690,10691,11253,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,156,0.0,CA,9.200000000000001
10691,10692,33020,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,7,500-999,NGO,>4,24,0.0,CA,9.200000000000001
